index,Send,Rec,item,counts,Send_grid,Rec_grid
3910,4119900009063300,5011000324088300,건강식품,5,41199,50110
3911,5011000723034100,4113100026085200,농산물,4,50110,41131
3912,5011000199044400,2623000009051100,농산물,3,50110,26230
3913,5011000316024300,4213000226030100,수산,60,50110,42130
3914,4150000196034300,5011000372020100,다이어트식품,10,41500,50110
3915,1153000011030400,5013000809096300,기타식품,5,11530,50130
3916,5011000078068400,2823700009073400,농산물,3,50110,28237
3917,5013000731055200,4148000686024100,농산물,3,50130,41480
3918,5011000265077200,4127100055055400,축산,7,50110,41271
3919,1120000016013100,5013000033060100,클렌징,3,11200,50130
3920,5013000610049100,1165000007087300,농산물,3,50130,11650
3921,1150000024084300,5011000266021300,의료용품,3,11500,50110
3922,4137000004003200,5011000126024200,생활용품,5,41370,50110
3923,5011000349021200,4511300102057100,수산,4,50110,45113
3924,4159000429094300,5011000364012100,냉동/간편조리식품,3,41590,50110
3925,5011000437099200,1130500024078100,농산물,4,50110,11305
3926,5013000732003300,1138000023083100,농산물,3,50130,11380
3927,4148000690043300,5011000266071300,문화컨텐츠,3,41480,50110
3928,5011000213090100,4127300056078200,농산물,3,50110,41273
3929,5013000930047300,4311300062087100,농산물,3,50130,43113
3930,5013000610049100,1120000002073400,농산물,3,50130,11200
3931,5011000078068400,1141000007054300,농산물,7,50110,11410
3932,5013000783064100,4311300050097300,농산물,3,50130,43113
3933,5011000213090100,2920000105090100,가공식품,3,50110,29200
3934,5011000266060300,4729000230025100,농산물,3,50110,47290
3935,4128500028049400,5013000852037100,가공식품,3,41285,50130
3936,5013000859031200,4481000290099300,농산물,3,50130,44810
3937,5011000078068400,2817000014100400,농산물,3,50110,28170
3938,5011000315099400,4148000696036200,음료,3,50110,41480
3939,5011000481012300,4790000485030400,음료,3,50110,47900
3940,5013000354052200,1147000011034400,농산물,3,50130,11470
3941,4136000216029100,5013000619034100,반려동물,5,41360,50130
3942,4141000031030100,5011000173041100,스킨케어,3,41410,50110
3943,5011001034043300,1168000008009300,농산물,4,50110,11680
3944,5011000078068400,2671000078031300,농산물,3,50110,26710
3945,2623000025016400,5011000429018400,기타패션의류,5,26230,50110
3946,4136000168086400,5011000265009200,헬스,4,41360,50110
3947,5013000571017300,1162000005035400,농산물,6,50130,11620
3948,5011000310047200,1111000007071100,수산,3,50110,11110
3949,5013000514064400,4159000215082100,농산물,3,50130,41590
3950,5011000215027200,5013000233066100,농산물,4,50110,50130
3951,1135000009051200,5011000216032200,반려동물,3,11350,50110
3952,5011000078068400,4128100115043200,농산물,3,50110,41281
3953,5011000469031300,1153000014088100,농산물,3,50110,11530
3954,5013000624091200,4611000033030300,농산물,4,50130,46110
3955,5011000078068400,2820000037011200,농산물,3,50110,28200
3956,5013000735022300,4155000379065200,농산물,3,50130,41550
3957,5011000627031200,2823700012063400,농산물,4,50110,28237
3958,5011000078068400,4115000033067200,농산물,4,50110,41150
3959,5013000802027400,4421000447077100,농산물,4,50130,44210
3960,5011000375087400,5011000373022400,과자,9,50110,50110
3961,4128700001034200,5011000721097200,하의,3,41287,50110
3962,2711000002035400,5011000265041400,주방용품,3,27110,50110
3963,4148000690015300,5013000818098300,문화컨텐츠,7,41480,50130
3964,5013000622057100,4425000037009200,농산물,6,50130,44250
3965,5011000137030100,1165000008068200,농산물,3,50110,11650
3966,4161000358030400,5011000214010400,문구/사무용품,3,41610,50110
3967,5011001076050400,1159000003028300,음료,3,50110,11590
3968,4161000372094300,5011000817009400,스킨케어,20,41610,50110
3969,5011000078068400,4615000630061100,농산물,3,50110,46150
3970,4311100012003100,5011000373055300,생활용품,9,43111,50110
3971,5011000078068400,2820000013027400,농산물,3,50110,28200
3972,5013000622057100,2823700017038300,농산물,3,50130,28237
3973,4131000021027300,5011000266068100,건강식품,3,41310,50110
3974,5011000078068400,4817000287075300,농산물,3,50110,48170
3975,5011000137030100,1147000011048300,농산물,3,50110,11470
3976,5011000320051300,2726000034022400,문화컨텐츠,3,50110,27260
3977,5013000766076300,1130500025097400,농산물,3,50130,11305
3978,5011000479028100,1126000011025300,농산물,3,50110,11260
3979,5011000078068400,1144000003060400,농산물,3,50110,11440
3980,5011000424078200,1168000034056200,농산물,3,50110,11680
3981,1129000014045300,5013000823064200,상의,4,11290,50130
3982,5011000213090100,2623000014072400,농산물,3,50110,26230
3983,5013000678057200,1117000016001300,농산물,3,50130,11170
3984,4521000280010200,5011000213004300,과자,3,45210,50110
3985,5011000228004400,4159000176093300,생활용품,5,50110,41590
3986,5013000637036200,2726000046073300,농산물,7,50130,27260
3987,5013000731055200,1144000025099100,농산물,3,50130,11440
3988,4159000429094300,5013000861011300,인테리어소품,3,41590,50130
3989,5013000731055200,4831000253052400,농산물,3,50130,48310
3990,5011000435086400,1171000019079100,농산물,3,50110,11710
3991,1117000009026300,5013000684001200,기타디지털/가전,5,11170,50130
3992,5011000538023200,2823700009054100,농산물,5,50110,28237
3993,1117000009037100,5011000544072300,기타디지털/가전,3,11170,50110
3994,5011001115021100,4615000693091300,농산물,12,50110,46150
3995,5013000610049100,1162000011025300,농산물,3,50130,11620
3996,5013000268011400,2714000143090200,농산물,5,50130,27140
3997,5013000733024100,2638000046013200,농산물,5,50130,26380
3998,1117000009037100,5011000264042300,기타디지털/가전,4,11170,50110
3999,5011000265077200,2641000059093200,축산,3,50110,26410
4000,5013000127051300,4157000294010100,농산물,5,50130,41570
4001,5011000078068400,1165000017059100,농산물,3,50110,11650
4002,5011000424078200,1132000017079400,농산물,3,50110,11320
4003,5013000557071300,4688000489026400,농산물,3,50130,46880
4004,5011000491001200,4825000447096100,농산물,3,50110,48250
4005,4148000690015300,5011000429018400,문화컨텐츠,4,41480,50110
4006,5013000823047200,2820000045049200,농산물,9,50130,28200
4007,5013000622057100,4146100137048400,농산물,3,50130,41461
4008,5011000137030100,4146100052023300,농산물,3,50110,41461
4009,5013000909049200,4713000637080100,농산물,8,50130,47130
4010,5013000778022200,4613000311077100,농산물,3,50130,46130
4011,5011000534035100,4719000587079100,기타식품,11,50110,47190
4012,5013000731055200,2920000072014100,농산물,3,50130,29200
4013,5013000234009200,2647000007081100,농산물,6,50130,26470
4014,5013000731055200,4115000039044400,농산물,4,50130,41150
4015,5011000576007100,2915500006092200,음료,3,50110,29155
4016,5011000183026200,4427000447019300,농산물,4,50110,44270
4017,5011000137030100,4115000044022400,농산물,3,50110,41150
4018,2629000008087100,5011000227060100,신발,3,26290,50110
4019,5011000078068400,2818500016062100,농산물,3,50110,28185
4020,5011000078068400,4163000177006300,농산물,4,50110,41630
4021,5013000610049100,4313000629012200,농산물,3,50130,43130
4022,4148000699072200,5013000854062200,문화컨텐츠,3,41480,50130
4023,5013000622057100,4117300019037400,농산물,4,50130,41173
4024,4136000396072300,5011000543099300,음반,20,41360,50110
4025,5013000735022300,4882000374005400,농산물,4,50130,48820
4026,5013000731055200,4831000229097400,농산물,3,50130,48310
4027,1117000001031400,5011000366040300,건강식품,4,11170,50110
4028,5011000375010100,4111300013011200,농산물,4,50110,41113
4029,5013000731055200,4275000927016300,농산물,4,50130,42750
4030,2647000003002300,5011000433036100,의료용품,3,26470,50110
4031,1154500001062300,5013000612021300,건강식품,4,11545,50130
4032,5011000375010100,4514000401056100,음료,3,50110,45140
4033,5011000078068400,4511300050051100,농산물,4,50110,45113
4034,1154500001062300,5013000782026100,건강식품,3,11545,50130
4035,5011000595017300,3117000054072300,음반,3,50110,31170
4036,4146100146003300,5013000866050200,문구/사무용품,4,41461,50130
4037,5011000313069200,4833000205053100,축산,7,50110,48330
4038,5011000078068400,1147000011091400,농산물,3,50110,11470
4039,5013000822013100,4423000316084200,농산물,7,50130,44230
4040,4122000151023100,5011000216021300,바디케어,5,41220,50110
4041,4136000210079300,5011000313088300,하의,3,41360,50110
4042,5013000785062300,3114000018011100,농산물,4,50130,31140
4043,5011000272029300,2826000140030400,농산물,5,50110,28260
4044,5011000722079200,1147000011009400,농산물,14,50110,11470
4045,5013000732100400,4155000379073200,농산물,4,50130,41550
4046,4511100087072200,5013000663055400,주방용품,3,45111,50130
4047,5011001077012300,4139000146097200,농산물,6,50110,41390
4048,5011000078068400,4113500019083200,농산물,5,50110,41135
4049,5011000437099200,1123000004005300,농산물,3,50110,11230
4050,5011000078068400,1123000013011400,농산물,3,50110,11230
4051,5013000861057400,4146300032038400,기타디지털/가전,9,50130,41463
4052,4688000489043200,5013000823075200,문화컨텐츠,7,46880,50130
4053,5011000213090100,4824000184017200,농산물,3,50110,48240
4054,5013000740006400,4111700012003400,농산물,8,50130,41117
4055,2635000020035400,5013000861017100,주방용품,3,26350,50130
4056,5013000673010300,1114000005012400,농산물,5,50130,11140
4057,5011000266051200,4136000210076100,농산물,12,50110,41360
4058,5013000777063100,4119500006085300,농산물,3,50130,41195
4059,5011000183026200,4136000250033200,농산물,4,50110,41360
4060,4148000588050200,5011000373023400,생활용품,8,41480,50110
4061,5011000595017300,4141000007010300,음반,3,50110,41410
4062,5011000587018400,3111000031019300,축산,7,50110,31110
4063,5011000172023300,4111300013063400,농산물,3,50110,41113
4064,5011000078068400,4276001308033200,농산물,3,50110,42760
4065,5011000137030100,2717000015022300,농산물,5,50110,27170
4066,4161000358030400,5013000823044200,문구/사무용품,10,41610,50130
4067,5011000429098400,3171000205025100,농산물,4,50110,31710
4068,4136000193095300,5011000213048400,반려동물,3,41360,50110
4069,5013000009018200,2711000002081200,농산물,3,50130,27110
4070,4136000216029100,5011000373070400,반려동물,4,41360,50110
4071,4371000305032400,5011000315095200,건강식품,4,43710,50110
4072,5011000260072200,2917000085058400,농산물,29,50110,29170
4073,4148000699072200,5011000374030300,문화컨텐츠,3,41480,50110
4074,5011000213090100,2820000042079300,농산물,4,50110,28200
4075,5011000968068300,4613000250024400,농산물,4,50110,46130
4076,4159000429094300,5011000317075400,생활용품,4,41590,50110
4077,5013000777063100,4148000498083200,농산물,3,50130,41480
4078,4514000422077100,5011000469018100,수산,14,45140,50110
4079,5013000610049100,1150000015067200,농산물,3,50130,11500
4080,5011000078068400,4121000030051200,농산물,3,50110,41210
4081,5011000595017300,1156000012002400,음반,4,50110,11560
4082,5013000777063100,3117000047024400,농산물,14,50130,31170
4083,4148000690015300,5013000822035200,문화컨텐츠,5,41480,50130
4084,5011000535028300,4113100026047300,농산물,3,50110,41131
4085,4377000154043400,5013000867045200,기타식품,11,43770,50130
4086,5011000264070100,4146300048053400,농산물,5,50110,41463
4087,4146100274005300,5011000199023400,음료,4,41461,50110
4088,5013000824069200,4161000163097100,농산물,4,50130,41610
4089,5011000850094200,4521000301008300,음료,3,50110,45210
4090,5013000610049100,4817000370038100,농산물,5,50130,48170
4091,4377000254047200,5013000823099100,기타스포츠/레저,12,43770,50130
4092,5011000078068400,4155000379065200,농산물,3,50110,41550
4093,5011000078068400,4128100020058400,농산물,3,50110,41281
4094,5013000821028200,2671000096059400,농산물,3,50130,26710
4095,1153000017005200,5013000810063200,이미용가전,3,11530,50130
4096,5013000354052200,2911000002063200,농산물,7,50130,29110
4097,4141000031030100,5011000173076100,기타식품,20,41410,50110
4098,4122000053068300,5011000320046200,상의,3,41220,50110
4099,5011000078068400,4165000746039100,농산물,5,50110,41650
4100,5011000424078200,1154500003035200,농산물,8,50110,11545
4101,5011000424031100,1153000012080300,농산물,3,50110,11530
4102,5011000078068400,2823700017040200,농산물,3,50110,28237
4103,4729000212057400,5013000897094200,음료,3,47290,50130
4104,5013000785062300,1129000010075100,농산물,3,50130,11290
4105,5013000610049100,4121000040087200,농산물,3,50130,41210
4106,5011000213065200,2820000048022300,농산물,3,50110,28200
4107,5013000810088100,4822000292068400,농산물,4,50130,48220
4108,4477000072011200,5011000214053200,농산물,7,44770,50110
4109,4161000169095300,5011000374032300,건강용품,22,41610,50110
4110,5011000078068400,2723000029085200,농산물,3,50110,27230
4111,4128100121054400,5011000670094100,주방용품,3,41281,50110
4112,4141000031009400,5013000268084200,가공식품,7,41410,50130
4113,4145000025010100,5011000481011200,주방용품,3,41450,50110
4114,5013000624091200,4717000923038300,농산물,4,50130,47170
4115,5013000205048400,2647000008033200,농산물,3,50130,26470
4116,3020000121041200,5011000319066200,선글라스/안경테,14,30200,50110
4117,5011000078068400,3117000028088200,농산물,3,50110,31170
4118,5011001116066400,3111000028034100,농산물,3,50110,31110
4119,2723000073017200,5011000317080100,자동차용품,3,27230,50110
4120,4143000042096200,5011000467025100,냉동/간편조리식품,3,41430,50110
4121,4148000699072200,5011000215058100,문화컨텐츠,13,41480,50110
4122,5011000078068400,4420000313044100,농산물,3,50110,44200
4123,2817000019075300,5011000319051300,상의,3,28170,50110
4124,2623000026070300,5011000467075100,기타패션의류,6,26230,50110
4125,4150000201063200,5011000264075100,음료,4,41500,50110
4126,4137000019060200,5011000167088100,가공식품,3,41370,50110
4127,5011000424031100,1144000016032200,농산물,3,50110,11440
4128,4136000216029100,5011000262058400,반려동물,4,41360,50110
4129,5011000078068400,4420000350044100,농산물,3,50110,44200
4130,5013000685059200,4513000185002400,농산물,7,50130,45130
4131,5013000610049100,1147000011028300,농산물,3,50130,11470
4132,5011000424078200,4680000638037100,농산물,4,50110,46800
4133,5011000420060100,1165000010054100,농산물,4,50110,11650
4134,5011000168088200,4812500090031300,수산,20,50110,48125
4135,5011000313025300,2641000063004300,농산물,3,50110,26410
4136,4127300026017100,5011000319050400,가공식품,4,41273,50110
4137,5011000213090100,1150000041074300,농산물,3,50110,11500
4138,5011000230014200,4155000155046100,농산물,5,50110,41550
4139,5011000078068400,4111700020049100,농산물,4,50110,41117
