,index,item,counts,Rec_grid,시군구명,longitude,lat
1688,23321,농산물,3,30140,중구,126.6217617,37.47384843
1689,26868,농산물,3,30140,중구,128.6061745,35.86952722
1690,26868,농산물,3,30140,중구,127.421381,36.32582989
1691,26868,농산물,3,30140,중구,129.0345083,35.10321667
1692,26868,농산물,3,30140,중구,126.9996417,37.56100278
1693,26868,농산물,3,30140,중구,129.3328162,35.56971228
1694,26868,농산물,3,30140,중구,126.6217617,37.47384843
1695,19417,농산물,6,30140,중구,128.6061745,35.86952722
1696,19417,농산물,6,30140,중구,127.421381,36.32582989
1697,19417,농산물,6,30140,중구,129.0345083,35.10321667
1698,19417,농산물,6,30140,중구,126.9996417,37.56100278
1699,19417,농산물,6,30140,중구,129.3328162,35.56971228
1700,19417,농산물,6,30140,중구,126.6217617,37.47384843
1701,25584,축산,4,30140,중구,128.6061745,35.86952722
1702,25584,축산,4,30140,중구,127.421381,36.32582989
1703,25584,축산,4,30140,중구,129.0345083,35.10321667
1704,25584,축산,4,30140,중구,126.9996417,37.56100278
1705,25584,축산,4,30140,중구,129.3328162,35.56971228
1706,25584,축산,4,30140,중구,126.6217617,37.47384843
1707,18728,농산물,4,30140,중구,128.6061745,35.86952722
1708,18728,농산물,4,30140,중구,127.421381,36.32582989
1709,18728,농산물,4,30140,중구,129.0345083,35.10321667
1710,18728,농산물,4,30140,중구,126.9996417,37.56100278
1711,18728,농산물,4,30140,중구,129.3328162,35.56971228
1712,18728,농산물,4,30140,중구,126.6217617,37.47384843
1713,18893,농산물,5,30140,중구,128.6061745,35.86952722
1714,18893,농산물,5,30140,중구,127.421381,36.32582989
1715,18893,농산물,5,30140,중구,129.0345083,35.10321667
1716,18893,농산물,5,30140,중구,126.9996417,37.56100278
1717,18893,농산물,5,30140,중구,129.3328162,35.56971228
1718,18893,농산물,5,30140,중구,126.6217617,37.47384843
1719,9494,농산물,3,30140,중구,128.6061745,35.86952722
1720,9494,농산물,3,30140,중구,127.421381,36.32582989
1721,9494,농산물,3,30140,중구,129.0345083,35.10321667
1722,9494,농산물,3,30140,중구,126.9996417,37.56100278
1723,9494,농산물,3,30140,중구,129.3328162,35.56971228
1724,9494,농산물,3,30140,중구,126.6217617,37.47384843
1725,13552,기타패션의류,4,30140,중구,128.6061745,35.86952722
1726,13552,기타패션의류,4,30140,중구,127.421381,36.32582989
1727,13552,기타패션의류,4,30140,중구,129.0345083,35.10321667
1728,13552,기타패션의류,4,30140,중구,126.9996417,37.56100278
1729,13552,기타패션의류,4,30140,중구,129.3328162,35.56971228
1730,13552,기타패션의류,4,30140,중구,126.6217617,37.47384843
1731,13545,농산물,3,30140,중구,128.6061745,35.86952722
1732,13545,농산물,3,30140,중구,127.421381,36.32582989
1733,13545,농산물,3,30140,중구,129.0345083,35.10321667
1734,13545,농산물,3,30140,중구,126.9996417,37.56100278
1735,13545,농산물,3,30140,중구,129.3328162,35.56971228
1736,13545,농산물,3,30140,중구,126.6217617,37.47384843
1737,27637,농산물,3,30140,중구,128.6061745,35.86952722
1738,27637,농산물,3,30140,중구,127.421381,36.32582989
1739,27637,농산물,3,30140,중구,129.0345083,35.10321667
1740,27637,농산물,3,30140,중구,126.9996417,37.56100278
1741,27637,농산물,3,30140,중구,129.3328162,35.56971228
1742,27637,농산물,3,30140,중구,126.6217617,37.47384843
1743,15569,농산물,4,30140,중구,128.6061745,35.86952722
1744,15569,농산물,4,30140,중구,127.421381,36.32582989
1745,15569,농산물,4,30140,중구,129.0345083,35.10321667
1746,15569,농산물,4,30140,중구,126.9996417,37.56100278
1747,15569,농산물,4,30140,중구,129.3328162,35.56971228
1748,15569,농산물,4,30140,중구,126.6217617,37.47384843
1749,17990,농산물,3,30140,중구,128.6061745,35.86952722
1750,17990,농산물,3,30140,중구,127.421381,36.32582989
1751,17990,농산물,3,30140,중구,129.0345083,35.10321667
1752,17990,농산물,3,30140,중구,126.9996417,37.56100278
1753,17990,농산물,3,30140,중구,129.3328162,35.56971228
1754,17990,농산물,3,30140,중구,126.6217617,37.47384843
1755,19695,농산물,13,30140,중구,128.6061745,35.86952722
1756,19695,농산물,13,30140,중구,127.421381,36.32582989
1757,19695,농산물,13,30140,중구,129.0345083,35.10321667
1758,19695,농산물,13,30140,중구,126.9996417,37.56100278
1759,19695,농산물,13,30140,중구,129.3328162,35.56971228
1760,19695,농산물,13,30140,중구,126.6217617,37.47384843
1761,20442,음반,3,30140,중구,128.6061745,35.86952722
1762,20442,음반,3,30140,중구,127.421381,36.32582989
1763,20442,음반,3,30140,중구,129.0345083,35.10321667
1764,20442,음반,3,30140,중구,126.9996417,37.56100278
1765,20442,음반,3,30140,중구,129.3328162,35.56971228
1766,20442,음반,3,30140,중구,126.6217617,37.47384843
1767,28755,농산물,3,30140,중구,128.6061745,35.86952722
1768,28755,농산물,3,30140,중구,127.421381,36.32582989
1769,28755,농산물,3,30140,중구,129.0345083,35.10321667
1770,28755,농산물,3,30140,중구,126.9996417,37.56100278
1771,28755,농산물,3,30140,중구,129.3328162,35.56971228
1772,28755,농산물,3,30140,중구,126.6217617,37.47384843
1773,27857,수산,4,30140,중구,128.6061745,35.86952722
1774,27857,수산,4,30140,중구,127.421381,36.32582989
1775,27857,수산,4,30140,중구,129.0345083,35.10321667
1776,27857,수산,4,30140,중구,126.9996417,37.56100278
1777,27857,수산,4,30140,중구,129.3328162,35.56971228
1778,27857,수산,4,30140,중구,126.6217617,37.47384843
1779,7831,기타식품,3,30140,중구,128.6061745,35.86952722
1780,7831,기타식품,3,30140,중구,127.421381,36.32582989
1781,7831,기타식품,3,30140,중구,129.0345083,35.10321667
1782,7831,기타식품,3,30140,중구,126.9996417,37.56100278
1783,7831,기타식품,3,30140,중구,129.3328162,35.56971228
1784,7831,기타식품,3,30140,중구,126.6217617,37.47384843
1785,11007,농산물,3,30140,중구,128.6061745,35.86952722
1786,11007,농산물,3,30140,중구,127.421381,36.32582989
1787,11007,농산물,3,30140,중구,129.0345083,35.10321667
1788,11007,농산물,3,30140,중구,126.9996417,37.56100278
1789,11007,농산물,3,30140,중구,129.3328162,35.56971228
1790,11007,농산물,3,30140,중구,126.6217617,37.47384843
1791,19729,농산물,5,30140,중구,128.6061745,35.86952722
1792,19729,농산물,5,30140,중구,127.421381,36.32582989
1793,19729,농산물,5,30140,중구,129.0345083,35.10321667
1794,19729,농산물,5,30140,중구,126.9996417,37.56100278
1795,19729,농산물,5,30140,중구,129.3328162,35.56971228
1796,19729,농산물,5,30140,중구,126.6217617,37.47384843
1797,1374,농산물,3,30140,중구,128.6061745,35.86952722
1798,1374,농산물,3,30140,중구,127.421381,36.32582989
1799,1374,농산물,3,30140,중구,129.0345083,35.10321667
1800,1374,농산물,3,30140,중구,126.9996417,37.56100278
1801,1374,농산물,3,30140,중구,129.3328162,35.56971228
1802,1374,농산물,3,30140,중구,126.6217617,37.47384843
1803,31539,농산물,3,30140,중구,128.6061745,35.86952722
1804,31539,농산물,3,30140,중구,127.421381,36.32582989
1805,31539,농산물,3,30140,중구,129.0345083,35.10321667
1806,31539,농산물,3,30140,중구,126.9996417,37.56100278
1807,31539,농산물,3,30140,중구,129.3328162,35.56971228
1808,31539,농산물,3,30140,중구,126.6217617,37.47384843
1809,4887,수산,6,30140,중구,128.6061745,35.86952722
1810,4887,수산,6,30140,중구,127.421381,36.32582989
1811,4887,수산,6,30140,중구,129.0345083,35.10321667
1812,4887,수산,6,30140,중구,126.9996417,37.56100278
1813,4887,수산,6,30140,중구,129.3328162,35.56971228
1814,4887,수산,6,30140,중구,126.6217617,37.47384843
1815,24215,농산물,3,30140,중구,128.6061745,35.86952722
1816,24215,농산물,3,30140,중구,127.421381,36.32582989
1817,24215,농산물,3,30140,중구,129.0345083,35.10321667
1818,24215,농산물,3,30140,중구,126.9996417,37.56100278
1819,24215,농산물,3,30140,중구,129.3328162,35.56971228
1820,24215,농산물,3,30140,중구,126.6217617,37.47384843
1821,17659,농산물,3,30140,중구,128.6061745,35.86952722
1822,17659,농산물,3,30140,중구,127.421381,36.32582989
1823,17659,농산물,3,30140,중구,129.0345083,35.10321667
1824,17659,농산물,3,30140,중구,126.9996417,37.56100278
1825,17659,농산물,3,30140,중구,129.3328162,35.56971228
1826,17659,농산물,3,30140,중구,126.6217617,37.47384843
1827,5736,농산물,3,30140,중구,128.6061745,35.86952722
1828,5736,농산물,3,30140,중구,127.421381,36.32582989
1829,5736,농산물,3,30140,중구,129.0345083,35.10321667
1830,5736,농산물,3,30140,중구,126.9996417,37.56100278
1831,5736,농산물,3,30140,중구,129.3328162,35.56971228
1832,5736,농산물,3,30140,중구,126.6217617,37.47384843
1833,29763,농산물,3,30140,중구,128.6061745,35.86952722
1834,29763,농산물,3,30140,중구,127.421381,36.32582989
1835,29763,농산물,3,30140,중구,129.0345083,35.10321667
1836,29763,농산물,3,30140,중구,126.9996417,37.56100278
1837,29763,농산물,3,30140,중구,129.3328162,35.56971228
1838,29763,농산물,3,30140,중구,126.6217617,37.47384843
1839,19343,농산물,4,30140,중구,128.6061745,35.86952722
1840,19343,농산물,4,30140,중구,127.421381,36.32582989
1841,19343,농산물,4,30140,중구,129.0345083,35.10321667
1842,19343,농산물,4,30140,중구,126.9996417,37.56100278
1843,19343,농산물,4,30140,중구,129.3328162,35.56971228
1844,19343,농산물,4,30140,중구,126.6217617,37.47384843
1845,10014,농산물,9,30140,중구,128.6061745,35.86952722
1846,10014,농산물,9,30140,중구,127.421381,36.32582989
1847,10014,농산물,9,30140,중구,129.0345083,35.10321667
1848,10014,농산물,9,30140,중구,126.9996417,37.56100278
1849,10014,농산물,9,30140,중구,129.3328162,35.56971228
1850,10014,농산물,9,30140,중구,126.6217617,37.47384843
1851,28846,농산물,3,30140,중구,128.6061745,35.86952722
1852,28846,농산물,3,30140,중구,127.421381,36.32582989
1853,28846,농산물,3,30140,중구,129.0345083,35.10321667
1854,28846,농산물,3,30140,중구,126.9996417,37.56100278
1855,28846,농산물,3,30140,중구,129.3328162,35.56971228
1856,28846,농산물,3,30140,중구,126.6217617,37.47384843
1857,23833,농산물,7,30140,중구,128.6061745,35.86952722
1858,23833,농산물,7,30140,중구,127.421381,36.32582989
1859,23833,농산물,7,30140,중구,129.0345083,35.10321667
1860,23833,농산물,7,30140,중구,126.9996417,37.56100278
1861,23833,농산물,7,30140,중구,129.3328162,35.56971228
1862,23833,농산물,7,30140,중구,126.6217617,37.47384843
1863,5512,농산물,3,30140,중구,128.6061745,35.86952722
1864,5512,농산물,3,30140,중구,127.421381,36.32582989
1865,5512,농산물,3,30140,중구,129.0345083,35.10321667
1866,5512,농산물,3,30140,중구,126.9996417,37.56100278
1867,5512,농산물,3,30140,중구,129.3328162,35.56971228
1868,5512,농산물,3,30140,중구,126.6217617,37.47384843
1869,26193,농산물,3,30140,중구,128.6061745,35.86952722
1870,26193,농산물,3,30140,중구,127.421381,36.32582989
1871,26193,농산물,3,30140,중구,129.0345083,35.10321667
1872,26193,농산물,3,30140,중구,126.9996417,37.56100278
1873,26193,농산물,3,30140,중구,129.3328162,35.56971228
1874,26193,농산물,3,30140,중구,126.6217617,37.47384843
1875,28681,농산물,3,30140,중구,128.6061745,35.86952722
1876,28681,농산물,3,30140,중구,127.421381,36.32582989
1877,28681,농산물,3,30140,중구,129.0345083,35.10321667
1878,28681,농산물,3,30140,중구,126.9996417,37.56100278
1879,28681,농산물,3,30140,중구,129.3328162,35.56971228
1880,28681,농산물,3,30140,중구,126.6217617,37.47384843
1881,20546,농산물,3,30140,중구,128.6061745,35.86952722
1882,20546,농산물,3,30140,중구,127.421381,36.32582989
1883,20546,농산물,3,30140,중구,129.0345083,35.10321667
1884,20546,농산물,3,30140,중구,126.9996417,37.56100278
1885,20546,농산물,3,30140,중구,129.3328162,35.56971228
1886,20546,농산물,3,30140,중구,126.6217617,37.47384843
1887,14160,농산물,3,30140,중구,128.6061745,35.86952722
1888,14160,농산물,3,30140,중구,127.421381,36.32582989
1889,14160,농산물,3,30140,중구,129.0345083,35.10321667
1890,14160,농산물,3,30140,중구,126.9996417,37.56100278
1891,14160,농산물,3,30140,중구,129.3328162,35.56971228
1892,14160,농산물,3,30140,중구,126.6217617,37.47384843
1893,13984,음료,54,30140,중구,128.6061745,35.86952722
1894,13984,음료,54,30140,중구,127.421381,36.32582989
1895,13984,음료,54,30140,중구,129.0345083,35.10321667
1896,13984,음료,54,30140,중구,126.9996417,37.56100278
1897,13984,음료,54,30140,중구,129.3328162,35.56971228
1898,13984,음료,54,30140,중구,126.6217617,37.47384843
1899,5274,농산물,5,30140,중구,128.6061745,35.86952722
1900,5274,농산물,5,30140,중구,127.421381,36.32582989
1901,5274,농산물,5,30140,중구,129.0345083,35.10321667
1902,5274,농산물,5,30140,중구,126.9996417,37.56100278
1903,5274,농산물,5,30140,중구,129.3328162,35.56971228
1904,5274,농산물,5,30140,중구,126.6217617,37.47384843
1905,6715,농산물,11,30140,중구,128.6061745,35.86952722
1906,6715,농산물,11,30140,중구,127.421381,36.32582989
1907,6715,농산물,11,30140,중구,129.0345083,35.10321667
1908,6715,농산물,11,30140,중구,126.9996417,37.56100278
1909,6715,농산물,11,30140,중구,129.3328162,35.56971228
1910,6715,농산물,11,30140,중구,126.6217617,37.47384843
1911,9983,농산물,4,30140,중구,128.6061745,35.86952722
1912,9983,농산물,4,30140,중구,127.421381,36.32582989
1913,9983,농산물,4,30140,중구,129.0345083,35.10321667
1914,9983,농산물,4,30140,중구,126.9996417,37.56100278
1915,9983,농산물,4,30140,중구,129.3328162,35.56971228
1916,9983,농산물,4,30140,중구,126.6217617,37.47384843
1917,29920,농산물,4,30140,중구,128.6061745,35.86952722
1918,29920,농산물,4,30140,중구,127.421381,36.32582989
1919,29920,농산물,4,30140,중구,129.0345083,35.10321667
1920,29920,농산물,4,30140,중구,126.9996417,37.56100278
1921,29920,농산물,4,30140,중구,129.3328162,35.56971228
1922,29920,농산물,4,30140,중구,126.6217617,37.47384843
1923,579,축산,13,30140,중구,128.6061745,35.86952722
1924,579,축산,13,30140,중구,127.421381,36.32582989
1925,579,축산,13,30140,중구,129.0345083,35.10321667
1926,579,축산,13,30140,중구,126.9996417,37.56100278
1927,579,축산,13,30140,중구,129.3328162,35.56971228
1928,579,축산,13,30140,중구,126.6217617,37.47384843
1929,6665,농산물,3,30140,중구,128.6061745,35.86952722
1930,6665,농산물,3,30140,중구,127.421381,36.32582989
1931,6665,농산물,3,30140,중구,129.0345083,35.10321667
1932,6665,농산물,3,30140,중구,126.9996417,37.56100278
1933,6665,농산물,3,30140,중구,129.3328162,35.56971228
1934,6665,농산물,3,30140,중구,126.6217617,37.47384843
1935,6736,농산물,3,30140,중구,128.6061745,35.86952722
1936,6736,농산물,3,30140,중구,127.421381,36.32582989
1937,6736,농산물,3,30140,중구,129.0345083,35.10321667
1938,6736,농산물,3,30140,중구,126.9996417,37.56100278
1939,6736,농산물,3,30140,중구,129.3328162,35.56971228
1940,6736,농산물,3,30140,중구,126.6217617,37.47384843
1941,6050,축산,5,30140,중구,128.6061745,35.86952722
1942,6050,축산,5,30140,중구,127.421381,36.32582989
1943,6050,축산,5,30140,중구,129.0345083,35.10321667
1944,6050,축산,5,30140,중구,126.9996417,37.56100278
1945,6050,축산,5,30140,중구,129.3328162,35.56971228
1946,6050,축산,5,30140,중구,126.6217617,37.47384843
1947,27657,농산물,5,30140,중구,128.6061745,35.86952722
1948,27657,농산물,5,30140,중구,127.421381,36.32582989
1949,27657,농산물,5,30140,중구,129.0345083,35.10321667
1950,27657,농산물,5,30140,중구,126.9996417,37.56100278
1951,27657,농산물,5,30140,중구,129.3328162,35.56971228
1952,27657,농산물,5,30140,중구,126.6217617,37.47384843
1953,15978,농산물,3,30140,중구,128.6061745,35.86952722
1954,15978,농산물,3,30140,중구,127.421381,36.32582989
1955,15978,농산물,3,30140,중구,129.0345083,35.10321667
1956,15978,농산물,3,30140,중구,126.9996417,37.56100278
1957,15978,농산물,3,30140,중구,129.3328162,35.56971228
1958,15978,농산물,3,30140,중구,126.6217617,37.47384843
1959,1707,농산물,10,30140,중구,128.6061745,35.86952722
1960,1707,농산물,10,30140,중구,127.421381,36.32582989
1961,1707,농산물,10,30140,중구,129.0345083,35.10321667
1962,1707,농산물,10,30140,중구,126.9996417,37.56100278
1963,1707,농산물,10,30140,중구,129.3328162,35.56971228
1964,1707,농산물,10,30140,중구,126.6217617,37.47384843
1965,19348,농산물,10,30140,중구,128.6061745,35.86952722
1966,19348,농산물,10,30140,중구,127.421381,36.32582989
1967,19348,농산물,10,30140,중구,129.0345083,35.10321667
1968,19348,농산물,10,30140,중구,126.9996417,37.56100278
1969,19348,농산물,10,30140,중구,129.3328162,35.56971228
1970,19348,농산물,10,30140,중구,126.6217617,37.47384843
1971,18033,농산물,3,30140,중구,128.6061745,35.86952722
1972,18033,농산물,3,30140,중구,127.421381,36.32582989
1973,18033,농산물,3,30140,중구,129.0345083,35.10321667
1974,18033,농산물,3,30140,중구,126.9996417,37.56100278
1975,18033,농산물,3,30140,중구,129.3328162,35.56971228
1976,18033,농산물,3,30140,중구,126.6217617,37.47384843
